deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
p302_101.wav,4.8020144,4.611189,4.697406,4.4120526,4.5702095,NISQAv2
p326_014.wav,4.9032726,4.575376,4.842798,4.559669,4.705892,NISQAv2
p284_291.wav,4.970644,4.807761,4.847914,4.6229873,4.6981254,NISQAv2
p241_297.wav,4.2700577,4.4099126,4.106112,4.2341666,4.281954,NISQAv2
p299_128.wav,4.94577,4.810374,4.680187,4.6280437,4.5963626,NISQAv2
p284_032.wav,4.6746025,4.598476,4.5342774,4.5040917,4.3750405,NISQAv2
p264_171.wav,4.401042,4.555693,4.4802084,4.398774,4.3952384,NISQAv2
p295_017.wav,4.2021194,3.5282655,4.001851,4.0509796,4.187304,NISQAv2
p364_150.wav,4.4250374,3.7323935,3.500916,4.061937,4.0210214,NISQAv2
p285_122.wav,4.402869,3.6313667,3.3360255,3.885504,4.1860957,NISQAv2
p323_366.wav,4.4918246,4.5933433,4.558133,4.627161,4.5013685,NISQAv2
p264_279.wav,4.62687,3.9959655,3.9664133,4.2742987,4.300843,NISQAv2
p333_176.wav,4.9490147,4.716358,4.835202,4.5795903,4.6823955,NISQAv2
p335_224.wav,4.3716707,4.4110684,4.228962,4.1687036,4.252869,NISQAv2
p299_270.wav,4.2956405,4.2048593,4.0233145,4.023067,4.225349,NISQAv2
p305_130.wav,4.667249,4.6475606,4.6025195,4.496013,4.472815,NISQAv2
p234_022.wav,4.7861,4.652455,4.778511,4.5110645,4.6006384,NISQAv2
p255_066.wav,4.426674,4.1619935,4.264351,4.109781,4.3355184,NISQAv2
p237_350.wav,4.5480757,4.3728957,4.611044,4.30588,4.4453015,NISQAv2
p323_269.wav,4.919892,4.5983853,4.7488594,4.6409616,4.6038384,NISQAv2
p302_291.wav,4.6387177,4.4419093,4.481227,4.437565,4.5140886,NISQAv2
p347_229.wav,4.374304,4.1902905,4.191961,3.9611535,4.03354,NISQAv2
p275_336.wav,5.003331,4.745352,4.862939,4.5959144,4.7740626,NISQAv2
p234_118.wav,4.164188,3.7104726,3.9584227,4.232618,4.1598897,NISQAv2
p335_215.wav,4.4556003,3.6656768,3.843086,4.4042463,4.388927,NISQAv2
p241_144.wav,4.588436,4.402126,4.4026875,4.209491,4.383575,NISQAv2
p251_218.wav,4.9839687,4.601999,4.802275,4.668549,4.6473255,NISQAv2
p264_011.wav,4.614569,4.5541005,4.6425514,4.347044,4.514191,NISQAv2
p312_115.wav,4.9154735,4.7193985,4.7879567,4.598189,4.6587424,NISQAv2
p249_320.wav,4.52279,4.3490644,4.523432,4.156319,4.3999324,NISQAv2
p285_118.wav,4.809363,4.5853963,4.5130253,4.5690265,4.574317,NISQAv2
p364_233.wav,4.6203747,4.4389267,4.6100936,4.3960147,4.5091143,NISQAv2
p347_295.wav,4.2617164,3.9534044,3.6041954,4.0475535,3.8974109,NISQAv2
p335_399.wav,4.5741224,4.309384,4.7255316,4.566883,4.5533113,NISQAv2
p316_170.wav,4.567788,4.4163156,3.8782465,4.3584714,4.3596945,NISQAv2
p234_050.wav,4.523683,4.464581,4.52616,4.26829,4.4141974,NISQAv2
p249_339.wav,4.7232823,4.3564277,4.6964035,4.4106426,4.5511403,NISQAv2
p363_084.wav,4.9547853,4.6984606,4.7566423,4.6862974,4.7065415,NISQAv2
p333_190.wav,4.7598724,4.5472283,4.4180655,4.294872,4.35392,NISQAv2
p241_196.wav,4.9076834,4.561785,4.716966,4.61097,4.678333,NISQAv2
p341_293.wav,4.352248,3.9862993,3.4132884,4.4113655,4.1096616,NISQAv2
p341_384.wav,4.8120036,4.0460286,4.201457,4.6887045,4.560541,NISQAv2
p237_137.wav,3.5669441,4.0751877,4.0153227,4.4261546,4.1713395,NISQAv2
p333_253.wav,3.9231744,3.619215,3.679516,3.6499693,4.239982,NISQAv2
p249_114.wav,4.954752,4.666907,4.7502522,4.569612,4.7012796,NISQAv2
p361_225.wav,4.4371905,3.3449109,3.42535,3.2858295,4.0858665,NISQAv2
p363_123.wav,4.8073215,4.606319,4.7316084,4.60406,4.5725155,NISQAv2
p341_352.wav,3.89024,4.1410766,4.176341,4.0838857,4.3207335,NISQAv2
p302_127.wav,4.8260508,4.5624223,4.6794443,4.4946537,4.6192784,NISQAv2
p323_263.wav,4.2713866,4.1188745,4.40036,4.2266283,4.23465,NISQAv2
p284_069.wav,4.8757753,4.583753,4.7270403,4.513438,4.663806,NISQAv2
p316_177.wav,4.4322243,4.2344584,4.642309,4.36454,4.5092816,NISQAv2
p364_245.wav,4.7182217,4.555183,4.7628727,4.595883,4.6530833,NISQAv2
p251_248.wav,4.6782694,4.4700427,4.6129975,4.284107,4.4253297,NISQAv2
p363_019.wav,4.504426,4.5315795,4.622565,4.2142224,4.5078835,NISQAv2
p347_087.wav,4.336831,4.103043,3.9306803,4.0709014,4.1611896,NISQAv2
p284_157.wav,3.9126158,4.711815,3.9836605,4.189808,4.296621,NISQAv2
p341_390.wav,4.2809324,4.0734105,3.7757108,4.258828,4.221327,NISQAv2
p333_102.wav,4.5011244,4.243316,4.0240326,3.7933767,4.067192,NISQAv2
p272_018.wav,4.5043015,4.0750318,4.4178343,4.2249417,4.4036508,NISQAv2
p333_316.wav,5.013612,4.6933007,4.8922324,4.613171,4.732492,NISQAv2
p237_195.wav,4.7151513,4.5683923,4.6354113,4.4583244,4.584162,NISQAv2
p284_367.wav,4.8308845,4.6474957,4.758114,4.508013,4.698673,NISQAv2
p237_131.wav,4.618833,4.5109134,4.6460276,4.2737265,4.5201154,NISQAv2
p249_231.wav,4.3519883,4.7065744,4.536149,4.382205,4.3450265,NISQAv2
p272_014.wav,4.612932,4.3387575,4.675291,4.3855696,4.532412,NISQAv2
p249_303.wav,4.4909463,4.306524,4.5485563,4.122912,4.4405246,NISQAv2
p363_140.wav,4.596016,4.3872848,4.227092,4.468225,4.2923403,NISQAv2
p301_207.wav,4.6927147,4.038419,4.0485234,4.533005,4.42822,NISQAv2
p326_247.wav,4.3739696,4.488585,4.5814104,4.4180174,4.4935684,NISQAv2
p255_107.wav,4.466465,4.4594007,4.398117,4.1700935,4.2779393,NISQAv2
p301_077.wav,4.798353,4.502952,4.689111,4.5249496,4.5041823,NISQAv2
p237_008.wav,4.861327,4.641444,4.7870994,4.509839,4.685338,NISQAv2
p341_024.wav,4.6407285,4.3943725,4.540187,4.3050613,4.5122952,NISQAv2
p301_254.wav,4.3317757,3.7953994,3.5627294,3.8695524,3.8923872,NISQAv2
p284_234.wav,4.048785,4.3721,4.130657,4.324324,4.153413,NISQAv2
p335_069.wav,4.1524506,3.683137,3.4710228,4.3372903,3.810324,NISQAv2
p302_085.wav,4.911609,4.582399,4.750832,4.492636,4.657863,NISQAv2
p264_196.wav,4.991811,4.754767,4.866845,4.672133,4.624557,NISQAv2
p295_007.wav,4.685526,4.5210304,4.5816956,4.328382,4.5206814,NISQAv2
p255_195.wav,4.847971,4.663699,4.790748,4.541998,4.677534,NISQAv2
p264_178.wav,4.658804,4.4866805,4.613888,4.396028,4.457756,NISQAv2
p251_258.wav,4.869755,4.6360536,4.8475714,4.588667,4.591857,NISQAv2
p323_019.wav,4.4394536,4.2660694,4.4869175,4.4278345,4.3605733,NISQAv2
p335_375.wav,4.4003887,3.4322298,4.530177,4.3051467,4.337774,NISQAv2
p336_007.wav,4.159794,4.080136,4.123217,4.130365,4.284035,NISQAv2
p341_266.wav,4.620531,4.374367,4.6288915,4.4045496,4.5073757,NISQAv2
p341_006.wav,4.2496777,4.336455,4.1399064,4.0369196,4.398999,NISQAv2
p363_103.wav,4.6129665,4.352991,4.523539,4.4126368,4.4726024,NISQAv2
p264_104.wav,4.7527742,4.4460454,4.687739,4.5496974,4.6363263,NISQAv2
p361_229.wav,4.8500857,4.552027,4.553226,4.57196,4.5310836,NISQAv2
p295_199.wav,4.6729903,4.5033026,4.6906605,4.521482,4.558921,NISQAv2
p364_035.wav,4.513084,4.546593,4.4499364,4.5339594,4.531816,NISQAv2
p249_241.wav,4.735377,4.4251494,4.5622883,4.5078006,4.552216,NISQAv2
p251_296.wav,4.794709,4.6600294,4.7885065,4.536242,4.6205535,NISQAv2
p323_264.wav,4.590369,4.4624567,4.6078067,4.5102267,4.538205,NISQAv2
p299_253.wav,4.456636,4.2832575,4.673128,4.14967,4.5468855,NISQAv2
p237_177.wav,4.626114,4.481237,4.5261283,4.488406,4.559462,NISQAv2
p237_263.wav,4.6291556,4.6286063,4.5214386,4.560701,4.5455093,NISQAv2
p361_246.wav,4.7859235,4.5887237,4.5716176,4.4330173,4.568895,NISQAv2
p335_395.wav,4.868258,4.4613767,4.7217245,4.6393785,4.684602,NISQAv2
p285_187.wav,4.445343,3.3762004,3.3178422,4.390759,3.9900925,NISQAv2
p275_405.wav,4.5507536,4.5521936,4.1658897,4.403194,4.43124,NISQAv2
p323_023.wav,4.2655935,4.1552496,4.4094534,4.353495,4.357241,NISQAv2
p301_391.wav,4.221445,3.853018,3.642564,3.8273928,3.7237716,NISQAv2
p275_294.wav,4.93786,4.626833,4.8584247,4.5099015,4.692187,NISQAv2
p285_114.wav,4.9847608,4.7568545,4.922355,4.666309,4.705504,NISQAv2
p323_191.wav,4.3169117,4.2853513,4.1584578,4.1616297,4.2463546,NISQAv2
p255_268.wav,4.665469,4.499883,4.544133,4.4092164,4.5406,NISQAv2
p361_092.wav,4.6867456,4.513973,4.5227065,4.387282,4.5053835,NISQAv2
p335_157.wav,4.0883837,3.616275,3.6355765,4.0598645,4.168537,NISQAv2
p237_021.wav,4.822099,4.662675,4.7542768,4.463447,4.6762223,NISQAv2
p361_150.wav,4.73287,4.6126037,4.59591,4.4673543,4.5428066,NISQAv2
p272_120.wav,4.3572607,3.8838384,3.6056669,3.3442585,4.0475106,NISQAv2
p255_106.wav,4.641588,4.3318176,4.484789,4.2530875,4.430342,NISQAv2
p316_352.wav,4.5056753,4.2223363,4.459094,4.4453344,4.582426,NISQAv2
p341_044.wav,4.2741375,4.0723658,3.720657,4.3259897,4.229389,NISQAv2
p264_421.wav,4.788741,4.54754,4.8152037,4.64937,4.6723027,NISQAv2
p302_187.wav,4.8137674,4.4645677,4.633916,4.4811816,4.689532,NISQAv2
p255_028.wav,4.76505,4.537927,4.695609,4.3975987,4.5408006,NISQAv2
p241_140.wav,4.47055,4.0039964,3.857103,4.298779,4.296205,NISQAv2
p251_247.wav,5.040161,4.6190886,4.8841615,4.5957565,4.6488624,NISQAv2
p336_120.wav,4.324091,3.6374257,4.1896353,4.1940093,4.310356,NISQAv2
p323_411.wav,4.6021223,4.3784146,4.563488,4.4303145,4.4982367,NISQAv2
p272_160.wav,4.7453675,4.488269,4.498774,4.523031,4.440213,NISQAv2
p275_143.wav,4.7313833,4.557641,4.706959,4.3636174,4.6353755,NISQAv2
p255_130.wav,4.676673,4.3370686,4.6133375,4.4785447,4.5886464,NISQAv2
p361_387.wav,4.574068,3.9801848,4.072151,4.3885217,4.4751844,NISQAv2
p234_193.wav,4.6875215,4.25342,4.620232,4.458575,4.495663,NISQAv2
p333_188.wav,4.506359,4.3502336,4.536765,4.306449,4.4059863,NISQAv2
p284_079.wav,4.6056557,4.32151,4.112419,4.3766456,4.404752,NISQAv2
p275_166.wav,4.905777,4.641044,4.8278356,4.5764794,4.6342626,NISQAv2
p316_272.wav,3.932573,3.8199012,4.319807,3.7527125,4.081864,NISQAv2
p251_059.wav,4.3023834,4.4004407,4.2700424,4.248013,4.295573,NISQAv2
p285_214.wav,4.9172053,4.502066,4.5094953,4.5550866,4.614346,NISQAv2
p264_046.wav,4.520204,4.4405103,4.450087,4.3359084,4.493288,NISQAv2
p326_122.wav,4.5743227,4.49188,4.4760523,4.5107694,4.531264,NISQAv2
p361_404.wav,4.237362,4.6366963,4.0879073,4.289553,4.166228,NISQAv2
p335_307.wav,4.4417524,4.3020244,4.0858173,4.3394513,4.301177,NISQAv2
p275_295.wav,4.781986,4.6287827,4.689868,4.4035463,4.576973,NISQAv2
p234_142.wav,4.791132,4.570026,4.666781,4.4657454,4.5796633,NISQAv2
p363_027.wav,4.5843296,4.5030417,4.52348,4.43635,4.4908733,NISQAv2
p364_185.wav,4.721312,4.4246316,4.7058334,4.5276227,4.613308,NISQAv2
p316_165.wav,4.291303,4.0254707,4.089188,4.026871,4.175775,NISQAv2
p361_155.wav,4.423125,3.5826094,3.5058162,4.5379415,4.3554807,NISQAv2
p302_251.wav,4.6942997,4.3649364,4.340493,4.494329,4.5418344,NISQAv2
p251_241.wav,5.0112133,4.5543656,4.800041,4.627929,4.644651,NISQAv2
p255_205.wav,4.617008,4.5190244,4.626861,4.3307757,4.4034023,NISQAv2
p361_403.wav,4.2641373,4.148109,4.5214515,4.2288313,4.123568,NISQAv2
p323_356.wav,4.9313617,4.5906267,4.696829,4.6560893,4.607716,NISQAv2
p323_135.wav,4.9389415,4.7452497,4.86633,4.746988,4.743429,NISQAv2
p234_169.wav,3.6660223,2.66256,3.0462196,3.2025607,3.520786,NISQAv2
p251_243.wav,4.299318,4.1640515,4.0788093,3.9444554,4.2958255,NISQAv2
p237_180.wav,4.628256,4.346785,4.601882,4.2734666,4.457327,NISQAv2
p284_269.wav,4.181735,3.1696546,4.3509407,4.3532333,4.2698007,NISQAv2
p335_123.wav,3.9044113,2.943084,3.1134944,4.323588,3.477009,NISQAv2
p241_248.wav,4.45382,3.9196265,3.8692136,3.9562876,4.1508565,NISQAv2
p316_115.wav,4.2257576,4.187188,4.01193,4.4538445,4.3204336,NISQAv2
p305_242.wav,4.1355257,4.161589,4.4784203,4.2598686,4.1466193,NISQAv2
p264_347.wav,4.812976,4.726724,4.675926,4.4206905,4.5547075,NISQAv2
p361_239.wav,4.6331167,4.4439273,4.6568513,4.3912063,4.541516,NISQAv2
p305_012.wav,4.6261816,4.6235476,4.6150312,4.4524117,4.5109844,NISQAv2
p272_274.wav,4.465391,4.248668,4.5033455,4.0862617,4.3807845,NISQAv2
p255_060.wav,3.8462825,3.8360424,4.151165,3.4608986,4.031755,NISQAv2
p295_175.wav,3.6996477,3.9857197,3.4312112,3.2851973,3.7754786,NISQAv2
p361_347.wav,4.515563,3.482749,3.548187,4.2672353,4.454771,NISQAv2
p305_117.wav,4.3313603,3.8136396,4.190403,4.5238795,4.452992,NISQAv2
p305_181.wav,4.4110584,4.547349,4.502936,4.2984614,4.2344995,NISQAv2
p341_132.wav,4.7988863,4.612078,4.8486204,4.5967536,4.606096,NISQAv2
p284_160.wav,4.8540516,4.6493864,4.845514,4.6206317,4.7458854,NISQAv2
p302_198.wav,4.5450106,4.222771,3.9426153,4.282592,4.3539147,NISQAv2
p341_327.wav,4.7469835,4.6043344,4.6885753,4.6256585,4.6513667,NISQAv2
p234_346.wav,4.7912297,4.614806,4.749805,4.473665,4.5836983,NISQAv2
